DistInvDocId*,Vdate*,SyncId*,PriceList,ItemCode*,Qty,Rate,Amount,taxPer,Tax_Amt,ExciseAmount,Net_Total,SalesPersonSyncId*
Varchar(30),Datetime(dd/mm/yyyy),varchar(50),varchar(25),varchar(50),"numeric(9,2)","numeric(9,2)","numeric(15,2)","numeric(9,2)","numeric(9,2)","numeric(15,2)","numeric(15,2)",varchar(50)
1000000003,11/04/2015,9000,,ITEM2,26,168.08,5029.82,,,,828838,9000
1000000008,11/04/2015,9000,,ITEM2,17500,9.51,196539.87,,,,525985,9000
1000000014,13/04/2015,9000,,ITEM2,70,52.43,4223.83,,,,1017147,9000
1000000022,14/04/2015,9000,,ITEM2,3,840,2891.54,,,,4327,9000
1000000035,14/04/2015,9000,,ITEM2,192,309.41,68373.95,,,,1369073,9000
1000000038,14/04/2015,9000,,ITEM2,30,126.61,4500.07,,,,55291,9000
1000000050,16/04/2015,9000,,ITEM2,1,253.12,299.01,,,,14526,9000
1000000063,16/04/2015,9000,,ITEM2,500,5.96,3529.98,,,,783850,9000
1000000065,16/04/2015,9000,,ITEM2,90,824.51,87655.41,,,,365312,9000
1000000082,17/04/2015,9000,,ITEM2,13,64.2,957.71,,,,255126,9000
1000000104,18/04/2015,9000,,ITEM2,75,15.79,1402.94,,,,1098034,9000
1000000114,20/04/2015,9000,,ITEM2,20,10.2,234.09,,,,19330,9000
1000000120,20/04/2015,9000,,ITEM2,400,307.79,145432.11,,,,1470755,9000
1000000137,21/04/2015,9000,,ITEM2,767,15.09,13322.74,,,,31181,9000
1000000161,21/04/2015,9000,,ITEM2,25,240.55,7103.65,,,,1499859,9000
1000000177,23/04/2015,9000,,ITEM2,6,1210.3,8357.92,,,,1257074,9000
1000000186,23/04/2015,9000,,ITEM2,675,398.88,309887.62,,,,1792215,9000
1000000198,24/04/2015,9000,,ITEM2,50,224.93,12944.04,,,,87437,9000
1000000209,24/04/2015,9000,,ITEM2,500,5.68,3266.85,,,,1355154,9000
1000000215,24/04/2015,9000,,ITEM2,240,131.73,36387.18,,,,569249,9000
1000000226,25/04/2015,9000,,ITEM2,5,9.6,55,,,,55,9000
1000000236,25/04/2015,9000,,ITEM2,60,254.52,17575.96,,,,1379332,9000
1000000246,26/04/2015,9000,,ITEM2,30000,3.77,133475.72,,,,1500900,9000
1000000257,27/04/2015,9000,,ITEM2,4000,7.88,36299.8,,,,738950,9000
1000000262,27/04/2015,9000,,ITEM2,250,478.8,137767.74,,,,1129387,9000
1000000271,28/04/2015,9000,,ITEM2,60,232.81,16077.29,,,,221223,9000
1000000275,28/04/2015,9000,,ITEM2,100,8.28,977.72,,,,361379,9000
1000000288,28/04/2015,9000,,ITEM2,1700,2.09,4193.23,,,,1381555,9000
1000000294,29/04/2015,9000,,ITEM2,120,13.54,1869.97,,,,424469,9000
1000000310,29/04/2015,9000,,ITEM2,200,43.31,9969.93,,,,1028185,9000
1000000319,29/04/2015,9000,,ITEM2,1050,227.34,274733.27,,,,1762458,9000
1000000322,29/04/2015,9000,,ITEM2,300,9.91,3523.22,,,,1146127,9000
1000000323,29/04/2015,9000,,ITEM2,300,608.35,215582.95,,,,3009430,9000
1000000325,30/04/2015,9000,,ITEM2,40,40.21,1851.23,,,,734490,9000
1000000326,30/04/2015,9000,,ITEM2,100,40.72,4686.65,,,,644616,9000
1000000328,30/04/2015,9000,,ITEM2,80,9.22,848.81,,,,1617418,9000
1000000328,30/04/2015,9000,,ITEM2,50,90.25,5193.45,,,,1617418,9000
1000000329,30/04/2015,9000,,ITEM2,500,23.71,13644.36,,,,1243959,9000
1000000331,30/04/2015,9000,,ITEM2,60,46.1,3267.5,,,,539783,9000
1000000331,30/04/2015,9000,,ITEM2,1100,6.66,8652.8,,,,539783,9000
1000000331,30/04/2015,9000,,ITEM2,500,5.89,3479.27,,,,539783,9000
1000000331,30/04/2015,9000,,ITEM2,50,651.51,38479.85,,,,539783,9000
1000000332,30/04/2015,9000,,ITEM2,50,56.39,3245.19,,,,273920,9000
1000000332,30/04/2015,9000,,ITEM2,2800,2.77,8915.11,,,,273920,9000
1000000332,30/04/2015,9000,,ITEM2,1200,4.26,5878.09,,,,273920,9000
1000000332,30/04/2015,9000,,ITEM2,48,88.84,4908.19,,,,273920,9000
1000000288,28/04/2015,9000,,ITEM2,70,17.32,1431.84,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,100,11.46,1353.62,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,800,6.26,5919.85,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,1300,2.65,4066.89,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,60,30.05,2129.7,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,80,25.47,2406.44,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,240,15.79,4475.98,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,240,21.9,6208.63,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,1200,12.73,18048.33,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,400,232.45,109832.61,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,250,325.43,96103.54,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,50,664.81,39265.15,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,30,1094.84,38798.36,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,1000,6.28,7413.71,,,,1381555,9000
1000000288,28/04/2015,9000,,ITEM2,500,13.16,7770.65,,,,1381555,9000
1000000289,28/04/2015,9000,,ITEM2,24,252.17,6965.63,,,,38761,9000
1000000289,28/04/2015,9000,,ITEM2,128,98.42,14499.48,,,,38761,9000
1000000289,28/04/2015,9000,,ITEM2,175,9.04,1821.62,,,,38761,9000
1000000289,28/04/2015,9000,,ITEM2,52,258.55,15474.27,,,,38761,9000
1000000290,28/04/2015,9000,,ITEM2,200,221.84,51065.94,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,160,296.86,54666.27,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,500,70.22,40411.9,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,300,97.36,33615.34,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,400,137.26,63189.5,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,150,194.71,33615.34,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,60,60.65,4188.15,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,100,10.11,1163.37,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,100,20.75,2387.97,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,450,61.71,31962.13,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,1200,13.83,19103.81,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,400,42.56,19593.64,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,700,5.05,4071.8,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,350,7.98,3214.58,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,400,13.3,6123.02,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,1050,8.25,9965.2,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,150,67.56,11664.34,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,800,22.88,21063.16,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,10,188.53,2169.85,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,6,161.15,1112.85,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,8,1016.68,9361.08,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,6,464.16,3205.34,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,6,243.9,1684.31,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,6,719.89,4971.28,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,10,63.46,730.43,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,4,168.62,776.26,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,12,764.06,10552.7,,,,1340253,9000
1000000290,28/04/2015,9000,,ITEM2,36,352.17,14591.59,,,,1340253,9000
1000000294,29/04/2015,9001,,ITEM2,120,10.43,1441.15,,,,424469,9001
1000000295,29/04/2015,9001,,ITEM2,25,55.83,1653.83,,,,6412,9001
1000000295,29/04/2015,9001,,ITEM2,40,79.91,3787.12,,,,6412,9001
1000000295,29/04/2015,9001,,ITEM2,40,20.49,971.05,,,,6412,9001
1000000296,29/04/2015,9001,,ITEM2,100,610.56,72123,,,,72123,9001
1000000297,29/04/2015,9001,,ITEM2,4,7860,36077.27,,,,74671,9001
1000000297,29/04/2015,9001,,ITEM2,1,1833,2103.36,,,,74671,9001
1000000297,29/04/2015,9001,,ITEM2,10,3180,36490.37,,,,74671,9001
1000000298,29/04/2015,9001,,ITEM2,400,9.86,4537.85,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,20.26,6995.85,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,280,26.83,8647.11,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,440,20.81,10537.89,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,450,15.61,8083.04,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,13.14,4537.85,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,80,205.35,18907.68,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,100,165.92,19096.77,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,80,120.47,11092.5,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,3000,4.27,14748,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,1100,5.64,7140.81,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,43.81,15126.15,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,550,7.12,4506.34,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,220,19.17,4852.98,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,270,9.86,3063.05,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,7.94,2741.62,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,206.09,71160.91,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,234.81,81076.77,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,80,43.26,3983.21,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,130,31.21,4670.2,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,47.64,16449.69,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,500,41.62,23949.73,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,15,1106.49,19102.62,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,50,844.65,48607.18,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,80,314.21,28930.98,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,100,39.97,4600.86,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,1000,10.4,11974.86,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,6,259.56,1792.45,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,6,244.78,1690.34,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,800,145.28,133766.92,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,750,74.33,64161.48,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,120,14.24,1966.41,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,200,12.05,2773.13,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,500,5.48,3151.28,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,120,120.47,16638.76,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,120,205.35,28361.53,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,500,6.41,3686.99,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,300,101.81,35154.31,,,,766178,9001
1000000298,29/04/2015,9001,,ITEM2,80,151.09,13911.9,,,,766178,9001
1000000299,29/04/2015,9002,,ITEM2,250,157.45,45304.52,,,,122526,9002
1000000310,29/04/2015,9002,,ITEM2,50,80.67,4642.24,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,40,119.11,5483.46,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,30,203.57,7028.79,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,600,5.04,3477.01,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,400,7.85,3614.09,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,500,12.18,7010.1,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,100,23.82,2741.73,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,80,16.24,1495.49,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,30,33.57,1159,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,20,118.57,2729.27,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,800,2.44,2243.24,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,150,9.75,1682.43,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,100,12.18,1402.02,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,70,18.41,1483.03,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,400,6.77,3115.6,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,200,15.7,3614.09,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,40,34.11,1570.26,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,40,56.85,2617.11,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,100,4.14,476.44,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,45,454.45,23536.81,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,120,331.62,45801.34,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,450,9.75,5047.28,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,300,23.2,8010.53,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,80,21.38,1968.59,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,20,80.97,1863.89,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,30,55.95,1931.95,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,600,7.96,5497.42,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,3000,12.87,44450.55,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,60,147.84,10209.5,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,150,23.2,4005.25,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,1200,6.37,8795.88,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,1800,3.64,7539.32,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,25,111,3193.73,,,,1028185,9002
1000000310,29/04/2015,9002,,ITEM2,25,89.62,2578.55,,,,1028185,9002
1000000311,29/04/2015,9001,,ITEM2,2,235.05,539.44,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,2,309.84,711.07,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,6,287.4,1978.75,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,120,775.45,106779.93,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,150,464.44,79940.91,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,900,227.34,234781.46,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,1100,152.02,191890.21,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,3200,8.14,29874.48,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,2000,16.27,37343.11,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,1000,13.16,15097.28,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,300,20.46,7041.85,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,600,6.51,4481.18,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,600,10.79,7425.95,,,,998381,9001
1000000311,29/04/2015,9001,,ITEM2,100,55.32,6348.33,,,,998381,9001
1000000319,29/04/2015,9002,,ITEM2,280,775.45,249900.53,,,,1762458,9002
1000000319,29/04/2015,9002,,ITEM2,90,164.57,17047.43,,,,1762458,9002
1000000319,29/04/2015,9002,,ITEM2,180,79.03,16373.24,,,,1762458,9002
1000000319,29/04/2015,9002,,ITEM2,140,84.61,13633.67,,,,1762458,9002
1000000319,29/04/2015,9002,,ITEM2,12,647.15,8938.04,,,,1762458,9002
1000000319,29/04/2015,9002,,ITEM2,300,72.45,25017.4,,,,1762458,9002
1000000319,29/04/2015,9002,,ITEM2,210,200.9,48556.48,,,,1762458,9002
1000000320,29/04/2015,9002,,ITEM2,25,12822.99,368963.17,,,,1036739,9002
1000000320,29/04/2015,9002,,ITEM2,96,1835.16,202768.01,,,,1036739,9002
1000000320,29/04/2015,9002,,ITEM2,96,3313.21,366078.48,,,,1036739,9002
1000000320,29/04/2015,9002,,ITEM2,15,5730.34,98929.34,,,,1036739,9002
1000000321,29/04/2015,9002,,ITEM2,11,3313.21,41946.51,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,223,1835.16,471013.25,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,25,1253.75,36074.92,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,49,614.48,34654.13,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,5,228.16,1312.97,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,98,261.22,29463.78,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,77,88.18,7814.38,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,21,1152.9,27865.39,,,,676151,9002
1000000321,29/04/2015,9002,,ITEM2,50,451.9,26005.67,,,,676151,9002
1000000322,29/04/2015,9002,,ITEM2,400,318.92,151142.5,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,200,651.51,154381.32,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,60,1072.94,76272.98,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,25,2237.01,66259.8,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,320,227.8,86367.15,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,360,145.79,62184.35,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,50,149.89,8879.61,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,100,30.98,3670.59,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,600,10.57,7513.95,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,600,20.05,14250.58,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,2000,15.95,37785.63,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,100,54.22,6423.55,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,600,7.97,5667.84,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,3000,6.15,21861.7,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,2400,7.97,22671.38,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,500,12.89,7638.07,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,500,10.75,6369.57,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,40,148.07,7017.34,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,12,327.12,4650.88,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,45,240.56,12825.53,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,30,174.95,6218.44,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,30,31.52,1120.2,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,300,22.37,7949.84,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,30,29.99,1066.01,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,100,12.2,1445.43,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,875,11.44,11857.02,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,280,15.25,5058.99,,,,1146127,9002
1000000322,29/04/2015,9002,,ITEM2,500,5.69,3372.67,,,,1146127,9002
1000000332,30/04/2015,9002,,ITEM2,28,165.45,5331.92,,,,273920,9002
1000000332,30/04/2015,9002,,ITEM2,320,10.37,3820.76,,,,273920,9002
1000000349,30/04/2015,9002,,ITEM2,1000,5.9,6789.99,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,4,775.24,3569.01,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,3000,3.5,12071.08,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,500,10.31,5934.95,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,300,19.23,6639.1,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,1000,12.37,14233.83,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,1200,10.14,14002.47,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,20,279.73,6439.1,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,40,185.66,8547.48,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,300,37.63,12992.16,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,60,44.56,3077.1,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,40,39.11,1800.67,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,65,28.22,2111.23,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,70,24.26,1954.51,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,110,18.81,2381.9,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,500,3.07,1766.48,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,450,3.56,1846.25,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,14,153.98,2481.06,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,72,82.68,6851.66,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,70,61.89,4986.03,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,150,36.14,6239.65,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,80,15.35,1413.18,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,75,197.42,17041.48,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,4,749.3,3449.58,,,,187376,9002
1000000349,30/04/2015,9002,,ITEM2,4,454,2090.09,,,,187376,9002
1000000350,30/04/2015,9002,,ITEM2,500,136.38,78483.86,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,375,193.47,83503.19,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,80,294.97,27159.06,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,300,296.55,102394.04,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,120,296.55,40957.63,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,20,296.55,6826.27,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,100,87.22,10038.64,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,140,174.44,28108.17,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,35,151.6,6107.07,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,3000,3.43,11829.65,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,15,399.14,6890.77,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,20,218.41,5027.6,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,150,19.7,3401.02,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,20,244.54,5628.95,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,300,18.84,6506.31,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,10,335.33,3859.44,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,1000,5.78,6654.18,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,8,307.49,2831.23,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,600,6,4140.37,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,600,9.94,6861.2,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,30,199.57,6890.77,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,300,21.84,7541.42,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,30,52.68,1818.81,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,45,119.91,6210.58,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,1000,6.42,7393.54,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,1500,10.11,17448.75,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,40,708.24,32605.71,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,36,2.62,108.56,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,36,1.65,68.36,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,70,8.25,664.54,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,40,20.86,960.5,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,128,10.67,1572.55,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,30,96.07,3317.1,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,30,72.29,2496.22,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,80,38.82,3573.99,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,96,7.04,777.35,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,76,4.85,424.41,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,70,3.01,242.35,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,288,4.51,1495.72,,,,544006,9002
1000000350,30/04/2015,9002,,ITEM2,36,28.63,1186.12,,,,544006,9002
1000000351,30/04/2015,9002,,ITEM2,16,133.56,2452.16,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,160,149.99,27538.17,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,94,203.52,21952.69,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,34,245.39,9573.89,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,14,501.91,8063.18,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,8,751.01,6894.27,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,25,1039.86,29830.99,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,34,106.53,4156.27,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,16,217.3,3989.63,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,19,2389.77,52102.98,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,120,60.42,8319.83,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,80,114.48,10509.26,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,18,133.03,2747.74,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,8,299.98,2753.82,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,12,393.26,5415.19,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,29,952.41,31693.84,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,8,377.36,3464.16,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,4,449.97,2065.37,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,8,3282.82,30136.3,,,,1135887,9002
1000000351,30/04/2015,9002,,ITEM2,7,91.69,736.5,,,,1135887,9002
